STUDENT,MAJOR,201,301,302,304,314,317,350,365,373,385,414,415,435,436,GRADUATE
1328,Physics,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1332,Liberal Arts and Sciences,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1348,Mathematics,0.0,5.0,0.0,7.0,4.0,4.0,4.0,0.0,0.0,6.0,4.0,6.0,0.0,0.0,1
1369,Mathematics,6.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,8.0,0
1385,Mathematics,4.0,-5.0,-6.0,0.0,0.0,4.0,0.0,6.0,0.0,5.0,5.0,6.0,-5.0,0.0,0
1388,Statistics,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1397,Statistics,3.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1
1428,Mathematics,3.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,8.0,0
1450,Computer Science,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1465,Computer Science,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1470,Mathematics,4.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,6.0,1
1471,Computer Science,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1488,Mathematics,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,1
1522,Physics,5.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,4.0,7.0,8.0,0.0,0.0,1
1523,Statistics,3.0,6.0,0.0,0.0,8.0,5.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,1
1526,Philosophy,5.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,-5.0,-6.0,0.0,0.0,0.0,1
1532,Computer Science,4.0,7.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1553,Computer Science,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1573,Mathematics,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1579,Mathematics,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,1
1584,Mathematics,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0
1598,Computer Science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1
1615,Statistics,2.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1627,Computer Science,0.0,5.0,0.0,0.0,8.0,4.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1
1638,Liberal Arts and Sciences,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0
1641,Physics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1
1650,Mathematics,3.0,5.0,0.0,0.0,8.0,-4.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,8.0,1
1678,Mathematics,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1684,Mathematics,3.0,-5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,6.0,1
1703,Computer Science,4.0,8.0,0.0,0.0,8.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1737,Event Management,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1759,Statistics,7.0,-7.0,0.0,0.0,0.0,6.0,8.0,0.0,7.0,0.0,5.0,6.0,0.0,0.0,1
1768,Mathematics,4.0,-7.0,0.0,7.0,0.0,-6.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0
1770,Liberal Arts and Sciences,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1777,Statistics,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0
1790,Physics,2.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,1
1794,Mathematics,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,6.0,1
1803,Mathematics,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0
1820,Computer Science,0.0,5.0,0.0,0.0,6.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1824,Computer Science,2.0,3.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1836,Computer Science,3.0,-5.0,0.0,-7.0,6.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0
1846,Physics,-2.0,3.0,-4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1849,Mathematics,4.0,0.0,0.0,5.0,0.0,-5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1
1856,Computer Science,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1873,Mathematics,1.0,0.0,0.0,5.0,0.0,2.0,-4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1
1874,Mathematics,0.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,8.0,0.0,8.0,0.0,0
1885,Mathematics,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1895,Mathematics,3.0,-5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1900,Meteorology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1
1908,Statistics,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1928,Business,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1930,Mathematics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,1
1937,Mechanical Engineering,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1954,Mathematics,1.0,5.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,4.0,3.0,6.0,3.0,4.0,1
1964,Meteorology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,1
1985,Physics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1
1994,Mathematics,0.0,-5.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,-5.0,0.0,7.0,8.0,1
2001,Mathematics,5.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,-4.0,7.0,8.0,0.0,0.0,1
2002,Computer Science,4.0,6.0,8.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1
2006,Mathematics,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025,Mathematics,2.0,4.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,6.0,5.0,0.0,1
2059,Mathematics,1.0,0.0,0.0,0.0,4.0,-2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1
2062,Statistics,4.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1
2084,Mathematics,-2.0,4.0,0.0,0.0,-8.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,4.0,1
