STUDENT,GRADUATE,MAJOR,201,301,302,304,314,317,350,365,373,385,414,415,435,436
1263,1,Mathematics,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,5.5,6.5
1265,1,Mathematics,0.0,2.0,3.0,2.0,3.0,0.5,0.0,0.0,0.0,2.0,4.5,0.0,4.5,0.0
1273,1,Technical Communication,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,1,Computer Science,0.0,9.0,0.0,5.5,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,0,Business,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,1,Mathematics,1.5,3.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.5,-3.0,0.0,0.0,0.0
1310,1,Statistics,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,0,Mathematics,3.0,0.0,0.0,0.0,0.0,5.5,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0
1328,1,Physics,0.0,7.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,0,Liberal Arts and Sciences,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,1,Mathematics,0.0,5.5,0.0,8.0,4.0,4.0,4.0,0.0,0.0,6.5,4.0,6.5,0.0,0.0
1385,1,Mathematics,4.0,-5.5,-6.5,0.0,0.0,4.0,0.0,6.5,0.0,5.5,4.5,6.5,-5.5,0.0
1388,1,Statistics,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,1,Statistics,3.0,0.0,0.0,5.5,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
1428,1,Mathematics,3.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,9.0
1450,1,Computer Science,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,1,Computer Science,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,1,Mathematics,4.0,8.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.5,0.0,5.5,6.5
1471,1,Computer Science,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,1,Mathematics,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,5.5,6.5
1522,1,Physics,5.5,0.0,0.0,0.0,0.0,6.5,0.0,6.5,0.0,4.0,8.0,9.0,0.0,0.0
1523,1,Statistics,3.0,6.5,0.0,0.0,9.0,5.5,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0
1526,1,Philosophy,5.5,0.0,0.0,0.0,0.0,6.5,9.0,0.0,0.0,-5.5,-6.5,0.0,0.0,0.0
1532,1,Computer Science,4.0,8.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1541,0,Mathematics,10.5,-13.0,0.0,0.0,14.0,11.5,11.5,0.0,0.0,0.0,-12.0,0.0,13.0,-14.0
1553,1,Computer Science,4.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1579,1,Mathematics,0.0,0.0,6.5,0.0,0.0,5.5,0.0,0.0,0.0,5.5,8.0,0.0,0.0,0.0
1584,0,Mathematics,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
1598,1,Computer Science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1615,1,Statistics,2.0,0.0,0.0,4.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627,1,Computer Science,0.0,5.5,0.0,0.0,9.0,4.0,6.5,0.0,0.0,0.0,9.0,0.0,0.0,0.0
1636,1,Mathematics,0.5,4.5,0.0,4.5,0.0,2.0,0.0,5.5,0.0,0.0,2.0,3.0,0.0,0.0
1641,1,Physics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1650,1,Mathematics,3.0,5.5,0.0,0.0,9.0,-4.0,0.0,0.0,0.0,0.0,4.5,0.0,8.0,9.0
1678,0,Mathematics,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684,1,Mathematics,3.0,-5.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.5,0.0,5.5,6.5
1703,1,Computer Science,4.0,9.0,0.0,0.0,9.0,6.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1737,1,Event Management,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759,1,Statistics,8.0,-8.0,0.0,0.0,0.0,6.5,9.0,0.0,8.0,0.0,5.5,6.5,0.0,0.0
1768,1,Mathematics,4.0,-8.0,0.0,8.0,0.0,-6.5,0.0,0.0,-8.0,0.0,10.5,0.0,0.0,0.0
1770,1,Liberal Arts and Sciences,5.5,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777,1,Statistics,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,10.5,0.0,-10.5,9.0,0.0,0.0
1790,1,Physics,1.5,0.0,0.0,8.0,0.0,0.0,0.0,6.5,0.0,5.5,0.0,0.0,0.0,0.0
1794,1,Mathematics,0.5,5.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,4.5,0.0,5.5,6.5
1803,1,Mathematics,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,9.0
1820,1,Computer Science,0.0,5.5,0.0,0.0,6.5,1.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,1,Computer Science,1.5,3.0,4.0,0.0,6.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1836,1,Computer Science,3.0,-5.5,0.0,-8.0,6.5,5.5,0.0,0.0,10.5,-13.0,9.0,0.0,10.5,0.0
1846,1,Physics,-1.5,3.0,-4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1849,1,Mathematics,4.0,0.0,0.0,5.5,0.0,-5.5,6.5,0.0,0.0,0.0,5.5,0.0,0.0,0.0
1856,1,Computer Science,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,1,Mathematics,0.5,0.0,0.0,5.5,0.0,1.5,-4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1874,1,Mathematics,0.0,8.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,9.5,10.5,9.5,0.0
1885,0,Mathematics,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1895,1,Mathematics,3.0,-5.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,1,Physics,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,1,Meteorology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0
1908,1,Statistics,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1909,1,Statistics,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,0,Business,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,1,Mathematics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.5
1937,1,Mechanical Engineering,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
