STUDENT,CRSE,GRADE_CATGORY,CRSE_SEM,GRAD_SEM
11596,265,1,2.0,7.0
11596,317,1,4.0,7.0
11596,341,1,4.0,7.0
11596,414,1,7.0,7.0
11596,492,1,6.0,7.0
11597,143,1,2.0,0.0
11597,165,-1,3.0,0.0
11597,165,1,4.0,0.0
11597,166,1,4.0,0.0
11598,101,1,1.0,9.0
11598,165,1,1.0,9.0
11598,166,1,2.0,9.0
11599,165,1,2.0,8.0
11599,166,1,3.0,8.0
11599,265,1,4.0,8.0
11599,207,-1,5.0,8.0
11599,207,1,6.0,8.0
11600,150,1,2.0,0.0
11601,160,1,2.0,9.0
11602,143,1,1.0,8.0
11604,207,1,1.0,0.0
11605,105,1,1.0,8.0
11606,140,1,1.0,0.0
11606,143,1,2.0,0.0
11607,160,1,1.0,8.0
11608,165,1,1.0,10.0
11608,166,1,2.0,10.0
11608,267,1,3.0,10.0
11610,166,1,2.0,0.0
11610,265,-1,4.0,0.0
11610,267,1,4.0,0.0
11612,104,-1,3.0,9.0
11613,105,1,7.0,8.0
11614,101,1,1.0,8.0
11616,267,1,4.0,7.0
11618,143,-1,2.0,0.0
11619,143,-1,1.0,0.0
11620,140,1,1.0,6.0
11621,104,-1,4.0,7.0
11621,104,1,4.0,7.0
11621,140,1,7.0,7.0
11621,140,-1,6.0,7.0
11623,143,1,1.0,8.0
11623,143,1,1.0,8.0
11623,165,1,2.0,8.0
11623,165,1,2.0,8.0
11623,265,1,3.0,8.0
11623,265,1,3.0,8.0
11624,143,1,1.0,8.0
11624,140,1,4.0,8.0
11625,104,1,4.0,6.0
11627,145,1,2.0,8.0
11628,106,1,4.0,6.0
11629,104,1,3.0,8.0
11630,267,1,3.0,9.0
11631,105,1,7.0,0.0
11632,165,1,1.0,8.0
11633,166,1,2.0,5.0
11633,165,1,1.0,5.0
11635,104,-1,1.0,8.0
11638,265,1,6.0,9.0
11638,265,1,6.0,9.0
11640,101,1,1.0,7.0
11640,165,1,1.0,7.0
11640,166,1,2.0,7.0
11640,201,1,3.0,7.0
11640,265,1,3.0,7.0
11640,267,1,4.0,7.0
11640,317,-1,4.0,7.0
11640,435,1,5.0,7.0
11640,414,1,4.0,7.0
11640,301,-1,6.0,7.0
11640,436,1,6.0,7.0
11640,304,1,7.0,7.0
11640,497,1,7.0,7.0
11641,207,1,5.0,6.0
11642,165,-1,1.0,8.0
11642,165,1,2.0,8.0
11643,150,1,4.0,11.0
11644,143,1,4.0,0.0
11645,143,1,1.0,0.0
11647,265,1,1.0,6.0
11648,165,1,1.0,8.0
11648,207,1,3.0,8.0
11648,166,1,2.0,8.0
11649,104,1,3.0,0.0
11650,140,1,1.0,0.0
11651,150,1,1.0,0.0
11652,104,-1,6.0,0.0
11653,150,1,2.0,6.0
11654,143,-1,2.0,0.0
11656,104,-1,7.0,7.0
11656,105,1,7.0,7.0
11659,207,-1,1.0,8.0
11660,166,1,4.0,4.0
11662,166,1,1.0,8.0
11662,265,1,2.0,8.0
11663,143,1,2.0,8.0
11664,265,1,1.0,6.0
11664,266,1,2.0,6.0
11664,207,1,3.0,6.0
11664,317,1,5.0,6.0
11664,201,1,4.0,6.0
11664,301,1,6.0,6.0
11665,140,-1,1.0,0.0
11668,165,1,1.0,8.0
11668,166,1,2.0,8.0
11668,265,1,3.0,8.0
11668,207,1,4.0,8.0
11669,143,-1,1.0,0.0
11670,140,1,1.0,10.0
11674,104,1,3.0,8.0
11676,166,1,3.0,0.0
11676,165,1,2.0,0.0
11676,166,-1,2.0,0.0
11676,207,1,4.0,0.0
11676,165,-1,1.0,0.0
11677,265,1,2.0,0.0
11678,150,1,3.0,9.0
11682,150,1,5.0,8.0
11683,166,-1,3.0,0.0
11683,166,-1,2.0,0.0
11683,166,-1,4.0,0.0
11684,166,1,2.0,8.0
11684,207,1,4.0,8.0
11684,165,1,1.0,8.0
11685,165,1,4.0,10.0
11686,143,-1,1.0,8.0
11688,140,-1,8.0,9.0
11689,143,-1,2.0,9.0
11690,140,1,1.0,0.0
11690,143,1,3.0,0.0
11691,166,1,1.0,0.0
11692,104,1,6.0,8.0
11695,104,-1,3.0,12.0
11696,267,1,2.0,11.0
11696,265,1,1.0,11.0
11697,165,-1,2.0,12.0
11697,166,1,6.0,12.0
11697,207,-1,7.0,12.0
11697,207,1,8.0,12.0
11697,165,-1,1.0,12.0
11699,165,1,1.0,8.0
11700,165,1,1.0,0.0
11702,150,1,2.0,8.0
11703,150,-1,1.0,0.0
11704,104,-1,3.0,12.0
11705,140,-1,4.0,0.0
11706,104,-1,1.0,0.0
11708,105,1,1.0,12.0
11709,165,1,4.0,10.0
11709,150,1,7.0,10.0
11710,150,-1,8.0,10.0
11711,143,1,2.0,0.0
11712,104,1,2.0,5.0
11713,165,1,1.0,8.0
11713,166,1,2.0,8.0
11713,266,1,3.0,8.0
11714,140,1,1.0,8.0
11714,143,-1,2.0,8.0
11715,140,1,8.0,8.0
11716,101,1,1.0,0.0
11716,165,1,1.0,0.0
11717,104,1,3.0,0.0
11720,165,1,1.0,10.0
11722,104,1,3.0,8.0
11723,104,1,4.0,7.0
11723,140,1,6.0,7.0
11726,105,-1,2.0,8.0
11728,150,1,6.0,6.0
11730,143,1,1.0,0.0
11732,150,1,1.0,8.0
11733,165,1,1.0,0.0
11733,166,1,3.0,0.0
11733,265,1,4.0,0.0
11734,140,1,2.0,0.0
11735,265,1,3.0,9.0
11735,267,1,4.0,9.0
11735,317,1,5.0,9.0
11735,201,1,6.0,9.0
11735,301,1,6.0,9.0
11735,314,1,6.0,9.0
11735,165,1,1.0,9.0
11735,166,1,2.0,9.0
11736,140,1,1.0,8.0
11736,143,1,2.0,8.0
11737,207,1,3.0,8.0
11737,166,1,2.0,8.0
11738,267,1,4.0,10.0
11738,201,1,6.0,10.0
11739,104,-1,3.0,5.0
11741,265,1,1.0,0.0
11741,267,1,3.0,0.0
11743,165,1,1.0,7.0
11743,166,1,2.0,7.0
11743,201,1,2.0,7.0
11743,207,1,7.0,7.0
11744,265,-1,5.0,8.0
11745,165,1,1.0,8.0
11745,166,1,2.0,8.0
11745,265,1,2.0,8.0
11746,145,-1,4.0,0.0
11747,104,1,2.0,9.0
11748,104,-1,2.0,0.0
11749,140,1,2.0,9.0
11749,143,1,4.0,9.0
11750,166,1,2.0,8.0
11750,166,1,2.0,8.0
11750,201,1,3.0,8.0
11750,201,1,3.0,8.0
11750,265,1,3.0,8.0
11750,265,1,3.0,8.0
11750,317,1,4.0,8.0
11750,317,1,4.0,8.0
11750,267,1,5.0,8.0
11750,267,1,5.0,8.0
11750,414,-1,7.0,8.0
11750,414,-1,7.0,8.0
11750,414,1,8.0,8.0
11750,414,1,8.0,8.0
11750,492,1,8.0,8.0
11750,492,1,8.0,8.0
11751,265,1,1.0,8.0
11752,106,1,8.0,10.0
11753,207,1,1.0,10.0
11754,265,1,1.0,8.0
11755,265,1,1.0,8.0
11755,265,1,1.0,8.0
11755,201,1,2.0,8.0
11755,201,1,2.0,8.0
11755,267,1,2.0,8.0
11755,267,1,2.0,8.0
11755,385,1,3.0,8.0
11755,385,1,3.0,8.0
11755,207,1,5.0,8.0
11755,207,1,5.0,8.0
11756,165,-1,1.0,0.0
11756,166,1,2.0,0.0
11758,104,1,7.0,8.0
11759,267,1,1.0,4.0
11759,317,1,1.0,4.0
11759,301,1,2.0,4.0
11759,385,1,2.0,4.0
11760,207,1,2.0,0.0
11760,201,1,3.0,0.0
11760,267,1,3.0,0.0
11760,207,1,3.0,0.0
11764,207,1,1.0,6.0
11765,166,1,2.0,0.0
11766,143,1,1.0,8.0
11767,160,1,2.0,4.0
11768,265,-1,3.0,0.0
11768,166,-1,2.0,0.0
11768,267,-1,4.0,0.0
11769,150,-1,5.0,9.0
11773,166,1,1.0,6.0
11773,207,1,2.0,6.0
11774,140,1,6.0,10.0
11775,165,1,1.0,8.0
11775,265,1,3.0,8.0
11775,166,1,2.0,8.0
11776,140,1,3.0,11.0
11776,165,1,8.0,11.0
11777,165,-1,7.0,9.0
11778,265,1,1.0,6.0
11778,201,1,3.0,6.0
11778,317,1,3.0,6.0
11778,101,1,5.0,6.0
11778,341,1,5.0,6.0
11778,435,1,5.0,6.0
11778,492,1,5.0,6.0
11778,495,1,5.0,6.0
11778,266,1,4.0,6.0
11778,301,1,4.0,6.0
11778,414,1,4.0,6.0
11778,397,1,6.0,6.0
11778,436,1,6.0,6.0
11779,150,1,4.0,10.0
11780,150,1,2.0,8.0
11781,143,1,1.0,0.0
11783,104,1,6.0,8.0
11784,160,1,3.0,8.0
11785,150,-1,3.0,9.0
11786,140,-1,1.0,6.0
11786,143,-1,2.0,6.0
11787,143,-1,1.0,10.0
11787,165,1,2.0,10.0
11788,207,1,2.0,8.0
11790,140,1,4.0,5.0
11790,140,1,4.0,5.0
11791,101,1,1.0,0.0
11791,165,1,1.0,0.0
11792,150,1,6.0,6.0
11793,342,1,7.0,8.0
11793,373,1,7.0,8.0
11793,435,1,7.0,8.0
11793,301,1,6.0,8.0
11793,341,1,6.0,8.0
11793,414,1,6.0,8.0
11793,365,1,8.0,8.0
11793,492,1,8.0,8.0
11795,165,1,1.0,9.0
11795,166,1,2.0,9.0
11796,166,-1,1.0,9.0
11796,265,-1,3.0,9.0
11797,165,1,1.0,0.0
11799,267,1,3.0,9.0
11800,143,1,1.0,8.0
11803,165,1,1.0,8.0
11803,166,1,2.0,8.0
11805,145,1,1.0,8.0
11806,240,1,1.0,0.0
11807,165,1,1.0,9.0
11807,166,1,2.0,9.0
11807,265,1,3.0,9.0
11808,165,1,1.0,0.0
11809,140,1,5.0,9.0
11809,150,1,6.0,9.0
11810,140,1,1.0,6.0
11811,150,-1,3.0,8.0
11814,101,1,1.0,8.0
11814,166,1,1.0,8.0
11815,143,1,1.0,8.0
11816,150,1,1.0,0.0
11817,143,1,1.0,8.0
11818,143,1,1.0,0.0
11819,143,1,1.0,0.0
11820,150,1,2.0,8.0
11820,143,-1,5.0,8.0
11821,140,1,1.0,0.0
11823,143,-1,1.0,0.0
11824,143,1,1.0,8.0
11824,165,1,2.0,8.0
11825,207,1,2.0,9.0
11825,385,1,2.0,9.0
11826,166,1,2.0,8.0
11826,201,1,3.0,8.0
11826,265,1,3.0,8.0
11826,267,1,4.0,8.0
11826,317,1,4.0,8.0
11826,301,-1,6.0,8.0
11826,414,1,6.0,8.0
11826,304,1,7.0,8.0
11826,435,1,7.0,8.0
11826,492,1,7.0,8.0
11826,314,1,8.0,8.0
11826,341,1,8.0,8.0
11826,415,1,8.0,8.0
11827,166,-1,2.0,0.0
11827,165,1,1.0,0.0
11829,166,1,1.0,0.0
11829,201,1,2.0,0.0
11829,265,1,2.0,0.0
11831,105,-1,6.0,0.0
11832,160,1,2.0,8.0
11833,143,1,2.0,9.0
11833,160,1,3.0,9.0
11834,165,-1,1.0,0.0
11835,165,1,2.0,8.0
11836,140,1,5.0,9.0
11839,101,1,1.0,6.0
11839,166,1,2.0,6.0
11839,207,-1,3.0,6.0
11839,265,-1,3.0,6.0
11839,265,1,4.0,6.0
11839,207,1,4.0,6.0
11840,104,1,1.0,8.0
11841,165,1,2.0,7.0
11842,165,1,1.0,8.0
11842,166,1,3.0,8.0
11842,265,1,4.0,8.0
11842,266,1,5.0,8.0
11845,101,1,1.0,10.0
11845,101,1,1.0,10.0
11845,166,-1,2.0,10.0
11845,166,-1,2.0,10.0
11845,166,1,7.0,10.0
11845,166,1,7.0,10.0
11845,201,1,8.0,10.0
11845,201,1,8.0,10.0
11845,265,1,8.0,10.0
11845,265,1,8.0,10.0
11845,317,1,8.0,10.0
11845,317,1,8.0,10.0
11846,165,1,1.0,5.0
11847,140,-1,8.0,9.0
11849,317,1,7.0,8.0
11850,140,1,5.0,5.0
11851,166,1,1.0,6.0
11852,104,1,6.0,6.0
11855,140,1,6.0,7.0
11857,143,1,1.0,6.0
11859,165,1,1.0,8.0
11859,166,1,2.0,8.0
11860,150,1,2.0,8.0
11862,104,1,5.0,6.0
11863,101,1,1.0,0.0
11863,165,1,1.0,0.0
11863,166,1,2.0,0.0
11863,201,1,3.0,0.0
11863,265,1,3.0,0.0
11864,140,1,5.0,8.0
11864,150,1,7.0,8.0
11865,207,1,3.0,8.0
11865,266,1,4.0,8.0
11865,166,1,2.0,8.0
11868,207,1,3.0,10.0
11868,165,1,1.0,10.0
11868,166,1,2.0,10.0
11869,266,1,3.0,8.0
11869,414,1,3.0,8.0
11869,314,1,6.0,8.0
11869,492,1,8.0,8.0
11869,317,1,2.0,8.0
11870,166,1,3.0,7.0
11874,160,1,1.0,9.0
11875,150,1,5.0,10.0
11876,143,1,1.0,0.0
11878,143,1,1.0,0.0
11879,207,-1,7.0,10.0
11880,104,1,2.0,8.0
11881,140,1,1.0,7.0
11881,150,1,2.0,7.0
11883,165,1,1.0,8.0
11883,166,-1,3.0,8.0
11883,207,-1,5.0,8.0
11884,140,1,1.0,0.0
11885,140,1,1.0,8.0
11886,267,1,3.0,10.0
11886,385,1,4.0,10.0
11886,201,1,6.0,10.0
11886,265,1,5.0,10.0
11886,207,1,7.0,10.0
11887,104,-1,2.0,8.0
11888,143,-1,1.0,0.0
11889,165,1,2.0,8.0
11889,207,1,4.0,8.0
11891,267,1,4.0,11.0
11892,201,1,3.0,8.0
11892,341,1,3.0,8.0
11892,317,1,4.0,8.0
11892,301,1,5.0,8.0
11892,435,1,5.0,8.0
11892,414,-1,7.0,8.0
11892,397,1,6.0,8.0
11892,436,1,6.0,8.0
11894,150,1,3.0,9.0
11896,317,1,5.0,6.0
11896,414,1,5.0,6.0
11901,265,-1,1.0,0.0
11902,140,1,1.0,0.0
11903,143,1,1.0,0.0
11903,165,1,2.0,0.0
11905,207,-1,2.0,6.0
11907,101,1,1.0,7.0
11907,165,1,1.0,7.0
11907,201,1,3.0,7.0
11907,265,1,3.0,7.0
11907,166,1,2.0,7.0
11907,301,1,5.0,7.0
11907,341,1,5.0,7.0
11907,435,1,5.0,7.0
11907,495,1,5.0,7.0
11907,267,1,4.0,7.0
11907,317,1,4.0,7.0
11907,436,1,4.0,7.0
11907,492,1,7.0,7.0
11907,240,1,6.0,7.0
11907,342,1,6.0,7.0
11907,414,1,6.0,7.0
11908,101,1,1.0,0.0
11908,143,1,1.0,0.0
11908,165,1,2.0,0.0
11909,165,1,2.0,6.0
11909,165,-1,1.0,6.0
11910,101,1,1.0,0.0
11910,165,1,1.0,0.0
11910,265,1,3.0,0.0
11910,317,1,3.0,0.0
11910,166,1,2.0,0.0
11910,201,1,2.0,0.0
11910,267,1,4.0,0.0
11910,301,1,4.0,0.0
11910,414,1,4.0,0.0
11911,143,1,1.0,8.0
11913,105,1,2.0,8.0
11914,165,1,1.0,8.0
11915,160,1,6.0,8.0
11916,140,1,3.0,9.0
11917,166,1,4.0,12.0
11917,265,-1,5.0,12.0
11917,266,1,6.0,12.0
11918,165,1,1.0,8.0
11919,207,1,2.0,8.0
11921,104,1,3.0,0.0
11924,165,1,2.0,0.0
11924,166,1,4.0,0.0
11925,207,1,3.0,8.0
11925,165,1,1.0,8.0
11925,166,1,2.0,8.0
11926,140,1,6.0,6.0
11927,140,-1,1.0,0.0
11927,143,-1,2.0,0.0
11928,165,1,1.0,8.0
11928,166,1,2.0,8.0
11928,265,1,6.0,8.0
11928,317,1,6.0,8.0
11928,266,1,7.0,8.0
11929,165,1,1.0,0.0
11930,165,1,1.0,8.0
11930,166,1,2.0,8.0
11931,166,1,1.0,6.0
11931,266,1,3.0,6.0
11931,265,1,2.0,6.0
11931,385,1,6.0,6.0
11932,166,1,1.0,0.0
11935,140,1,6.0,12.0
11936,105,1,7.0,9.0
11937,165,1,1.0,0.0
11937,166,-1,3.0,0.0
11938,150,1,1.0,8.0
11939,104,1,2.0,5.0
11940,265,1,1.0,0.0
11942,166,-1,1.0,7.0
11942,265,1,2.0,7.0
11944,145,1,1.0,0.0
11945,140,1,4.0,5.0
11945,150,1,5.0,5.0
11946,150,1,6.0,9.0
11948,165,1,1.0,8.0
11948,166,1,2.0,8.0
11949,165,1,1.0,0.0
11949,166,1,2.0,0.0
11951,143,1,1.0,0.0
11951,165,1,2.0,0.0
11951,207,1,3.0,0.0
11951,265,1,3.0,0.0
11952,165,-1,1.0,0.0
11953,267,1,3.0,8.0
11953,385,1,4.0,8.0
11953,207,1,5.0,8.0
11955,143,1,1.0,8.0
11955,165,1,2.0,8.0
11961,101,1,1.0,8.0
11961,101,1,1.0,8.0
11961,201,1,1.0,8.0
11961,201,1,1.0,8.0
11961,267,1,2.0,8.0
11961,267,1,2.0,8.0
11961,317,1,2.0,8.0
11961,317,1,2.0,8.0
11961,301,1,3.0,8.0
11961,301,1,3.0,8.0
11961,341,1,3.0,8.0
11961,341,1,3.0,8.0
11961,414,1,5.0,8.0
11961,414,1,5.0,8.0
11961,490,1,4.0,8.0
11961,490,1,4.0,8.0
11961,495,1,4.0,8.0
11961,495,1,4.0,8.0
11963,140,1,3.0,8.0
11963,104,1,2.0,8.0
11964,207,1,4.0,0.0
11965,150,1,4.0,8.0
11966,140,1,7.0,8.0
11968,150,-1,7.0,10.0
11971,106,1,5.0,8.0
11972,207,1,3.0,10.0
11972,265,1,3.0,10.0
11972,267,1,4.0,10.0
11972,385,1,6.0,10.0
11974,207,1,2.0,0.0
11977,165,1,1.0,5.0
11978,104,1,7.0,8.0
11979,105,1,1.0,0.0
11979,150,1,5.0,0.0
11981,140,1,1.0,0.0
11982,201,1,2.0,8.0
11982,266,1,3.0,8.0
11982,317,1,3.0,8.0
11982,435,1,5.0,8.0
11982,301,1,4.0,8.0
11982,341,1,4.0,8.0
11982,397,1,6.0,8.0
11982,436,1,6.0,8.0
11982,492,1,6.0,8.0
11982,495,1,6.0,8.0
11982,265,1,1.0,8.0
11983,150,1,1.0,8.0
11984,165,-1,1.0,0.0
11984,166,1,2.0,0.0
11984,207,1,4.0,0.0
11986,143,1,1.0,8.0
11986,145,1,2.0,8.0
11988,104,1,3.0,8.0
11989,105,1,1.0,7.0
11990,165,1,1.0,8.0
11991,105,1,6.0,8.0
11992,104,1,2.0,7.0
11993,165,1,1.0,8.0
11993,166,-1,2.0,8.0
11993,265,-1,3.0,8.0
11994,165,1,1.0,8.0
11994,165,1,1.0,8.0
11994,265,1,3.0,8.0
11994,265,1,3.0,8.0
11994,166,1,2.0,8.0
11994,166,1,2.0,8.0
11994,207,1,4.0,8.0
11994,207,1,4.0,8.0
11994,266,1,4.0,8.0
11994,266,1,4.0,8.0
11994,492,1,7.0,8.0
11994,492,1,7.0,8.0
11994,314,1,8.0,8.0
11994,314,1,8.0,8.0
11994,414,1,8.0,8.0
11994,414,1,8.0,8.0
11995,266,1,4.0,8.0
11996,143,1,3.0,8.0
11997,165,-1,1.0,0.0
11998,105,1,8.0,9.0
11998,105,1,8.0,9.0
12000,181,1,6.0,8.0
12001,160,1,1.0,6.0
12001,160,1,1.0,6.0
12001,166,1,2.0,6.0
12001,166,1,2.0,6.0
12002,104,-1,5.0,8.0
12002,140,-1,8.0,8.0
12003,143,1,1.0,9.0
12003,166,1,3.0,9.0
12003,165,1,2.0,9.0
12003,265,-1,4.0,9.0
12004,106,1,6.0,8.0
12005,143,1,1.0,9.0
12005,165,1,2.0,9.0
12005,207,1,3.0,9.0
12006,165,1,1.0,8.0
12007,140,1,1.0,0.0
12007,143,-1,2.0,0.0
12008,265,1,2.0,8.0
12008,266,1,3.0,8.0
12012,105,1,1.0,8.0
12015,150,-1,6.0,9.0
12016,160,1,4.0,9.0
12017,150,1,2.0,8.0
12017,151,1,3.0,8.0
12018,166,1,7.0,0.0
12018,265,1,8.0,0.0
12019,140,1,1.0,11.0
12020,166,1,1.0,8.0
12020,265,1,2.0,8.0
12020,266,1,4.0,8.0
12023,165,1,1.0,8.0
12023,166,-1,2.0,8.0
12023,265,-1,3.0,8.0
12024,143,1,1.0,8.0
12024,104,1,3.0,8.0
12025,166,-1,3.0,10.0
12026,150,1,4.0,8.0
12027,207,1,1.0,8.0
12027,265,1,5.0,8.0
12027,267,1,7.0,8.0
12027,301,1,7.0,8.0
12027,350,1,6.0,8.0
12027,414,1,6.0,8.0
12027,314,1,8.0,8.0
12028,160,1,1.0,8.0
12028,140,1,4.0,8.0
12029,150,1,2.0,8.0
12030,166,1,6.0,0.0
12032,105,1,1.0,0.0
12033,140,1,6.0,0.0
12033,104,-1,8.0,0.0
12034,201,1,5.0,8.0
12034,414,-1,7.0,8.0
12034,435,1,7.0,8.0
12034,492,1,7.0,8.0
12034,301,1,6.0,8.0
12034,317,1,6.0,8.0
12034,341,1,8.0,8.0
12034,436,1,8.0,8.0
12034,495,1,8.0,8.0
12036,150,1,5.0,9.0
12036,151,1,5.0,9.0
12037,140,1,1.0,0.0
12039,104,1,4.0,7.0
12041,150,1,4.0,6.0
12041,140,1,6.0,6.0
12042,101,1,1.0,4.0
12042,201,1,1.0,4.0
12042,240,1,1.0,4.0
12042,207,1,2.0,4.0
12043,143,1,1.0,0.0
12044,165,1,1.0,8.0
12045,266,1,6.0,9.0
12046,265,-1,2.0,7.0
12048,165,1,1.0,8.0
12048,166,1,5.0,8.0
12050,150,-1,1.0,5.0
12052,150,1,2.0,4.0
12053,143,-1,1.0,8.0
12055,165,1,2.0,8.0
12055,143,1,1.0,8.0
12056,101,1,1.0,10.0
12056,143,-1,1.0,10.0
12059,165,-1,3.0,10.0
12059,165,1,4.0,10.0
12060,201,-1,6.0,10.0
12060,317,-1,6.0,10.0
12060,201,1,8.0,10.0
12062,150,1,2.0,8.0
12062,140,1,8.0,8.0
12063,166,1,1.0,8.0
12064,140,1,1.0,8.0
12064,104,1,4.0,8.0
12065,143,1,1.0,8.0
12066,207,-1,6.0,10.0
12067,166,1,1.0,8.0
12067,265,1,2.0,8.0
12068,140,-1,1.0,9.0
12070,143,1,1.0,0.0
12071,317,1,3.0,8.0
12071,317,1,3.0,8.0
12071,201,1,2.0,8.0
12071,201,1,2.0,8.0
12071,301,1,4.0,8.0
12071,301,1,4.0,8.0
12072,165,1,1.0,7.0
12072,166,1,2.0,7.0
12072,207,1,4.0,7.0
12073,165,1,2.0,0.0
12073,143,1,1.0,0.0
12075,150,1,5.0,0.0
12076,266,-1,2.0,6.0
12079,143,1,2.0,8.0
12079,160,1,5.0,8.0
12080,143,1,1.0,8.0
12081,143,1,1.0,0.0
12081,165,-1,2.0,0.0
12083,166,-1,2.0,8.0
12083,207,-1,4.0,8.0
12083,165,1,1.0,8.0
12084,101,1,1.0,8.0
12084,166,-1,1.0,8.0
12085,317,1,5.0,8.0
12085,385,1,7.0,8.0
12085,201,1,6.0,8.0
12085,301,1,8.0,8.0
12086,104,1,3.0,0.0
12087,265,1,7.0,11.0
12088,165,-1,1.0,8.0
12091,165,1,1.0,9.0
12091,166,1,2.0,9.0
12091,265,1,4.0,9.0
12092,104,1,3.0,8.0
12092,140,1,5.0,8.0
12094,105,1,1.0,0.0
12096,165,-1,1.0,0.0
12097,143,1,1.0,12.0
12098,265,1,4.0,8.0
12099,166,-1,1.0,8.0
12100,165,-1,1.0,0.0
12101,143,1,1.0,7.0
12102,165,1,1.0,8.0
12106,150,1,2.0,10.0
12107,166,1,2.0,8.0
12107,165,1,1.0,8.0
12108,160,1,2.0,7.0
12109,143,-1,1.0,8.0
12109,166,1,3.0,8.0
12109,165,1,2.0,8.0
12109,265,1,4.0,8.0
12110,160,1,2.0,0.0
12112,150,1,1.0,7.0
12113,150,-1,1.0,0.0
12114,105,1,1.0,8.0
12115,207,1,5.0,7.0
12115,166,1,2.0,7.0
12115,165,1,1.0,7.0
12116,143,1,1.0,8.0
12117,101,1,1.0,8.0
12117,101,1,1.0,8.0
12117,166,1,1.0,8.0
12117,166,1,1.0,8.0
12117,201,1,2.0,8.0
12117,201,1,2.0,8.0
12117,265,1,2.0,8.0
12117,265,1,2.0,8.0
12117,304,1,3.0,8.0
12117,304,1,3.0,8.0
12117,317,1,3.0,8.0
12117,317,1,3.0,8.0
12117,301,1,4.0,8.0
12117,301,1,4.0,8.0
12117,314,1,4.0,8.0
12117,314,1,4.0,8.0
12117,266,1,6.0,8.0
12117,266,1,6.0,8.0
12117,492,1,6.0,8.0
12117,492,1,6.0,8.0
12119,140,1,1.0,8.0
12120,105,1,5.0,8.0
12121,104,-1,3.0,7.0
12122,166,1,2.0,8.0
12122,265,1,2.0,8.0
12123,166,1,1.0,8.0
12123,265,1,4.0,8.0
12123,266,-1,6.0,8.0
12125,165,-1,1.0,8.0
12125,165,1,2.0,8.0
12128,166,-1,5.0,0.0
12129,166,-1,8.0,10.0
12130,104,1,4.0,6.0
12131,166,1,2.0,8.0
12131,201,1,3.0,8.0
12131,265,1,3.0,8.0
12131,267,1,4.0,8.0
12131,317,1,4.0,8.0
12131,301,1,5.0,8.0
12131,341,1,5.0,8.0
12131,373,1,5.0,8.0
12131,385,1,7.0,8.0
12131,414,1,7.0,8.0
12131,492,1,7.0,8.0
12131,415,1,8.0,8.0
12132,207,1,4.0,8.0
12133,160,1,8.0,8.0
12134,181,1,7.0,7.0
12135,106,1,1.0,7.0
12137,140,1,1.0,7.0
12137,104,1,4.0,7.0
12139,165,1,1.0,0.0
12139,166,1,2.0,0.0
12140,104,-1,3.0,0.0
12142,166,-1,3.0,8.0
12143,150,1,1.0,8.0
12144,140,1,2.0,10.0
12144,165,1,4.0,10.0
12144,143,1,3.0,10.0
12144,166,1,5.0,10.0
12146,166,1,4.0,10.0
12146,265,1,5.0,10.0
12146,165,1,2.0,10.0
12146,143,1,1.0,10.0
12148,140,1,1.0,8.0
12149,166,-1,3.0,0.0
12150,166,1,1.0,0.0
12151,166,1,3.0,5.0
12152,166,1,2.0,10.0
12152,265,-1,4.0,10.0
12153,143,1,1.0,0.0
12154,143,-1,1.0,10.0
12154,143,-1,2.0,10.0
12155,267,-1,4.0,9.0
12156,151,1,8.0,10.0
12157,165,1,1.0,10.0
12157,140,1,5.0,10.0
12159,143,-1,2.0,0.0
12160,165,1,1.0,8.0
12160,166,1,2.0,8.0
12161,140,1,1.0,8.0
12161,160,1,2.0,8.0
12162,143,1,2.0,0.0
12164,165,1,1.0,0.0
12165,104,1,2.0,5.0
12166,267,-1,3.0,8.0
12166,207,1,4.0,8.0
12166,267,1,7.0,8.0
12167,165,1,1.0,8.0
12167,265,1,3.0,8.0
12167,166,1,2.0,8.0
12167,207,1,6.0,8.0
12169,104,1,6.0,9.0
12170,165,1,2.0,0.0
12171,140,-1,3.0,0.0
12173,150,1,3.0,10.0
12174,145,1,1.0,8.0
12174,150,1,5.0,8.0
12175,143,-1,2.0,0.0
12176,165,1,1.0,8.0
12176,166,1,2.0,8.0
12176,201,-1,3.0,8.0
12176,265,1,3.0,8.0
12176,267,-1,4.0,8.0
12176,317,-1,4.0,8.0
12176,201,1,5.0,8.0
12176,301,1,6.0,8.0
12176,373,1,7.0,8.0
12176,414,1,7.0,8.0
12176,492,1,7.0,8.0
12176,495,1,7.0,8.0
12176,415,1,8.0,8.0
12177,145,1,2.0,8.0
12177,104,1,3.0,8.0
12178,165,1,1.0,0.0
12179,165,-1,1.0,9.0
12180,265,1,4.0,0.0
12182,165,1,1.0,0.0
12182,166,1,3.0,0.0
12183,143,1,1.0,8.0
12183,165,1,2.0,8.0
12184,301,1,2.0,5.0
12184,317,1,2.0,5.0
12184,341,1,3.0,5.0
12184,304,1,5.0,5.0
12186,265,-1,1.0,8.0
12186,267,-1,2.0,8.0
12187,143,1,1.0,10.0
12187,143,1,2.0,10.0
12187,150,1,4.0,10.0
12187,165,-1,7.0,10.0
12188,165,1,1.0,8.0
12190,105,1,1.0,0.0
12191,143,1,2.0,10.0
12193,166,1,5.0,9.0
12193,165,1,4.0,9.0
12193,265,1,6.0,9.0
12195,160,1,5.0,7.0
